Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
3.200000167,-7.020899539320884,-8.21055716769305,6.239489026655392,2.996176013351785,6.918659126782374,2.012174259461238,-7.024995333486427,-8.210923543474795,6.24022831171175,0.2736361253,472831.1998,15.1765962732,1525.25125124,3.736255029696467,4.473475250789789,-14.01276175396703,-3.708017349400778,12.0548136699203,-28.48316374883641,-30.40057371295461,0.2240466032006475,-3.840317982198691,4.112832269736972,-0.05144577685720569,1.05691986908716,3.736255029696467,4.473475250789789,-14.01276175396703,-14.03327834459545,1525.172694403856,-6.534429271150427,-13.67742800245424,-0.7471758680626693,-6.534429271150428,-6.534425969828105,-0.7471762764798924,13.6774295573585, 2095.704378,-10.78163089,  13.5549696,-10.78163089,  1505.00978, 3.980137062,  13.5549696, 3.980137062, 3150.410086,77.0804296,2479.989519,45.48950551912054,4.227437220934828,35.42691481340726,12.463263835758,12.463263840968,159.9357170776377,11.32272117249539,181.2413031537909,0.09525688551689383,-0.02779820185906766,0.9796634492351521,0.1743929814175684,0.7600835349589253,-0.142970759964049,0.6253697889349606,0.1036581341096259,-0.7600714355923408,0.1430437232892687,-0.6253531037300432,-0.1037468152732563,-75.070420665148,17.14323234752,1.3736908131402e-05,1.3829487923747e-05,-1.710890614547e-06,20925658.21915599,4882.329286906416,5.017016171394061,20925658.78872322,-0.6248542829697478,5.017016171394061,0.013369837920461,12.463263840968,8.2490515800867e-09,3.16625748,19.6961757,19.6961757,0.99918519,3.01768372,5.05577526,172.913277,3.01768372,-0.148573761,0,1,-0.148573761,0,-2.79140485,-0.174,0.348,0,-0.0510230442,-0.12755761,-0.126224547,0,0,0.943400391,-1,136.965108,0,181.254654,-181.254654,360,30,0.5235,0.396376416,-2.39502844,0,0,0,-12.4632638,-11.3991968,-1.36648291,12.3109467,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1827.96,3.32357,1.30059,29.6568,30.7452,5.70219,-13.9121,23.6983,568.166,129.995,129.995,1.30511006160973927e-05,-2.87262124246034886e-06,20925658.7186417803,-7.02499533348642569
3.300000172,-6.737046248041716,-7.58971752233874,6.488970561462407,2.617966869702893,5.388014308397091,3.10944039823294,-6.741135327747935,-7.590047782861402,6.489762179171816,0.3894097105,564064.7022,18.1042861512,1525.3102858,3.434683659437824,5.713491731959476,-16.8322350694157,-2.22996362123994,12.72714059812731,-27.90934158791794,-29.84910299174578,0.3098911704447591,-5.575826265481846,5.93733751074475,-0.08484876690487102,1.205173445976175,3.434683659437824,5.713491731959476,-16.8322350694157,-17.04671887012484,1525.198952421837,-7.00234856027105,-16.67974571737075,-0.7199822830930972,-7.002348560271046,-7.002345076258234,-0.7199828396919122,16.67974715597323, 2095.702921,-10.78162975, 13.55497611,-10.78162975,  1505.00968, 3.980148011, 13.55497611, 3.980148011, 3150.408691,77.08041405,2479.989018,45.48950501246013,4.227438074103445,35.42690997523159,10.944945514202,10.944945513851,159.0682512679148,11.84174137634732,180.3518296546436,0.1008834831062858,-0.02174108026309873,0.9780551915221464,0.1809914102987063,0.7629249199713749,-0.1433535202547277,0.6202539859990074,0.1126069605734539,-0.762911365590361,0.1434281481168034,-0.6202367332276152,-0.1126987548110924,-78.466903322101,18.396302031665,1.1887644963464e-05,1.1967761666004e-05,-1.9119453975128e-06,20925656.66469666,5034.84780604498,4.341624921970245,20925657.27040505,-0.6982837906751136,4.341624921970245,0.013787645355475,10.944945513851,2.480697924634e-09,3.15073324,19.6961378,19.6961378,0.999240019,2.98212367,4.3974182,170.875686,2.98212367,-0.168609574,0,1,-0.168609574,0,-2.77626472,-0.174,0.348,0,-0.05602994,-0.14007485,-0.138888477,0,0,1.04157539,-1,136.263595,0,180.365115,-180.365115,360,30,0.5235,0.402576315,-2.37368841,0,0,0,-10.9449455,-11.4293814,-1.37027482,15.3094723,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1826.31,3.32057,1.30051,29.6515,30.461,6.65438,-16.0395,24.1001,572.919,129.994,129.994,1.11857761958649526e-05,-3.06770896816302187e-06,20925657.2088959962,-6.74113532774793534
3.400000177,-6.499970658763726,-7.118328675094062,6.859110962666229,2.041470518032944,3.923202901883891,4.441343213318007,-6.504052865443904,-7.118620967876686,6.859951472632881,0.5276719976,656621.1739,21.0740741282,1525.38720787,3.302696045658904,7.017622678341195,-19.59494248867813,-0.3257384306535629,13.33830928389411,-27.34109536778588,-29.17257774346799,0.4629551854045988,-7.622626890707354,8.09610539979357,-0.1271470789847058,1.385985261798554,3.302696045658904,7.017622678341195,-19.59494248867813,-19.99900967765881,1525.236867161091,-7.659804916095079,-19.62091019477737,-0.6810815927847496,-7.659804916095077,-7.659801508159328,-0.6810823133343776,19.62091150018893, 2095.701453,-10.78162859, 13.55498266,-10.78162859, 1505.009579, 3.980159047, 13.55498266, 3.980159047, 3150.407285,77.08039837,2479.988514,45.48950450182023,4.227438933973122,35.42690509905532,9.1293489038944,9.1293489036104,158.2161754315582,12.28519993109096,179.4446284757595,0.1059850084954164,-0.01548689518937811,0.9764340090633721,0.1873605081014951,0.7653858830854725,-0.1434347736658479,0.6155003271428325,0.121532970686824,-0.7653708112528935,0.1435110736533677,-0.6154825413838841,-0.1216278515496371,-80.432808912328,19.450837897583,9.8850247383661e-06,9.9516448013115e-06,-2.1041048676015e-06,20925654.81184659,5187.369477849582,3.610224410858738,20925655.45480858,-0.7684645164860813,3.610224410858738,0.01420545279049,9.1293489036104,8.27486657999e-10,3.13489959,19.6960995,19.6960995,0.999305587,2.93186492,3.69110364,167.99586,2.93186492,-0.203034672,0,1,-0.203034672,0,-2.76139319,-0.174,0.348,0,-0.060249053,-0.150622633,-0.149667789,0,0,0.889710937,-1,135.556028,0,179.457847,-179.457847,0,-30,-0.5235,0.376263194,-2.38513,0,0,0,-9.1293489,-11.2977784,-1.35470199,18.2662095,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1824.51,3.31729,1.30043,29.6469,30.1964,7.52594,-17.739,24.4772,577.338,129.994,129.994,9.16726941047822896e-06,-3.25312170800074391e-06,20925655.4014275894,-6.50405286544390382
3.500000183,103.821139129815,-11.40073324002904,-6.321449251252513,-69.41150603380939,2.587098408677867,-0.9582563942253817,103.8170695446914,-11.40095218583646,-6.320529010463355,0.5115291983,646510.9383,20.7486288382,1525.487559,3.62600674831185,5.576497638394816,-19.65350726504909,-3.892602196870806,-25.82851697561784,-39.14267665378323,-29.02812285397071,0.3665040055934176,-7.345455905233559,7.876946226298589,-0.2061774949411616,1.435407306128712,3.62600674831185,5.576497638394816,-19.65350726504909,-19.46028245360294,1525.341640734485,-8.152859871811227,-19.07103858181818,-0.5761614257964132,-8.152859871811224,-8.152857286196056,-0.5761621833168773,19.0710396642815, 2095.699975,-10.78162743, 13.55498926,-10.78162743, 1505.009478, 3.980170162, 13.55498926, 3.980170162, 3150.405869,77.08038258,2479.988006,45.48950398749733,4.227439800044654,35.42690018770938,7.1949831992388,7.1949832044851,162.1389711040899,13.04680816765623,178.9871673297851,0.1135906053843713,-0.008960746898177923,0.9815988913638747,0.1532334684612035,0.7744159634682495,-0.1146886242755679,0.6137744949230725,0.1020161966025379,-0.7744029386698347,0.1147669483441164,-0.6137598542785883,-0.102115020556376,-79.546668414048,15.590768608498,7.716050404633e-06,7.7680526833415e-06,-2.2758448783425e-06,20925652.83911382,5339.898550230118,2.81806790457854,20925653.520443,-0.8311875987235126,2.81806790457854,0.014623260225504,7.1949832044851,2.5164694801737e-09,3.12691539,19.6960611,19.6960611,0.999375448,2.8547758,2.93809012,163.578653,2.8547758,-0.272139588,0,1,-0.272139588,0,-2.82985889,-0.174,0.348,0,-1.99606425,-4.99016064,-4.91898437,0,0,0.66268125,-1,172.632227,0,179.000352,-179.000352,0,-30,-0.5235,0.332381163,-2.49747773,0,0,0,-7.1949832,-10.9959657,-1.31872473,17.7523149,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1822.62,3.31386,1.30034,29.6428,29.9525,3.41413,-18.5611,24.8275,581.406,129.994,129.994,6.96997212626318761e-06,-3.39598870066686423e-06,20925653.4426049553,103.817069544691435
3.600000188,96.71969929399908,-11.23979601410141,-6.373632793260462,-72.5233618042932,-0.14216124191459,0.01656284846601384,96.71565070345702,-11.2398886882115,-6.372604868367039,0.6677103653,738657.298,23.7047412068,1525.5575761,3.313547103193913,2.505838891305149,-23.33786478513559,-2.162143178002396,-35.00709975324226,-34.16820451020897,-28.09445936815261,0.1527469120871504,-9.90620442152335,10.61384670807482,-0.1552602546598121,1.525293350072894,3.313547103193913,2.505838891305149,-23.33786478513559,-22.31988890323938,1525.367690948935,-9.008215946556435,-21.91951918045352,-0.54907198204833,-9.008215946556435,-9.008213877380035,-0.5490729114614454,21.91952000753691, 2095.698487,-10.78162625,  13.5549959,-10.78162625, 1505.009375,  3.98018135,  13.5549959,  3.98018135, 3150.404444,77.08036668,2479.987495,45.48950346978653,4.227440671821066,35.42689524401202,5.1446849219501,5.1446849204142,172.2884744654636,14.28791868704294,179.36784331107,0.1244474909040184,-0.002901281644993782,0.9900219512584911,0.06603741817212842,0.7880489298133387,-0.0487470112581495,0.6120535343765624,0.04464397126833055,-0.7880430631430217,0.04882734780784426,-0.6120471306651929,-0.04474740867044268,-81.919065945664,6.0681002331324,5.3724454061774e-06,5.4086529756288e-06,-2.4294077117553e-06,20925650.74933492,5492.434202394113,1.962132657369301,20925651.47014481,-0.8872719681467431,1.962132657369301,0.015041067660518,5.1446849204142,3.3251893357213e-09,3.13355944,19.6960223,19.6960223,0.9994495,2.71691258,2.1534191,155.679091,2.71691258,-0.416646856,0,1,-0.416646856,0,-3.00700114,-0.174,0.348,0,-1.87259947,-4.68149867,-4.71291217,0,0,0.501612891,-1,179.581179,0,179.381056,-179.381056,0,-30,-0.5235,0.290639287,-2.71636186,0,0,0,-5.14468492,-10.537325,-1.26393689,20.6555831,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1820.68,3.31033,1.30024,29.6391,29.7261,0.453479,-20.7648,25.1549,585.185,129.994,129.994,4.58245542903882689e-06,-3.47070579949984138e-06,20925651.3294544891,96.7156507034570154
3.700000193,89.4070873930106,-11.38644161952054,-6.333828959569404,-73.44241850416668,-2.308787511022931,0.7562558764589912,89.40306022914675,-11.38640454736263,-6.33271680835517,0.8452741834,831107.3741,26.6701314565,1525.60979082,3.206090075554029,-1.373586896570956,-26.44106952019623,-0.0251490738287572,-41.93187050276851,-27.7078856335686,-26.93489361911265,-0.1218161962552066,-12.67980922721892,13.62370498601085,-0.06942843457475224,1.699669802068869,3.206090075554029,-1.373586896570956,-26.44106952019623,-25.07245488842196,1525.370043911039,-10.14075819584793,-24.66096520520074,-0.5456466512953724,-10.14075819584794,-10.14075700109995,-0.5456477611860725,24.66096567193189, 2095.696989,-10.78162508, 13.55500259,-10.78162508, 1505.009272, 3.980192606, 13.55500259, 3.980192606, 3150.403009,77.08035069,2479.98698,45.48950294892487,4.227441548903259,35.42689027022649,2.8147017844021,2.8147017872554,-178.2202931465995,15.44627547348255,179.9655179127748,0.1343655187662555,0.002385200856240146,0.9908088308379491,-0.01542980612603468,0.7956184270843835,0.01259712609522515,0.6055968541116548,-0.009223946442817986,-0.7956196641931119,-0.01251542846136307,-0.6055985480053765,0.009116614143883111,-83.086398266926,-2.9522001607236,2.7572221420113e-06,2.7758044291902e-06,-2.5786522273522e-06,20925648.37875882,5644.971326068893,1.006996739298038,20925649.14016174,-0.9417791715661554,1.006996739298038,0.015458875095533,2.8147017872554,-2.478935875271e-09,3.14399083,19.6959833,19.6959833,0.999533658,2.38964792,1.37876391,136.926826,2.38964792,-0.754342909,0,1,-0.523,0,3.11053091,0.174,0.348,0,-1.39713091,-3.49282728,-3.62898505,0,0,0.335942578,-1,-128.277105,0,179.978774,-179.978774,0,-30,-0.5235,0.25093319,3.3614641,0,0,0,-2.81470179,-9.91360448,-1.1893535,23.4716122,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1818.71,3.30674,1.30013,29.6361,29.5154,-2.83675,-22.0995,25.4618,588.7,129.993,129.993,1.92652324611071096e-06,-3.52049426483611845e-06,20925648.9470238239,89.403060229146746
3.800000198,-299.7025800072824,-107.9827413455681,77.05618560029717,242.1752893797535,-216.4846268478984,107.4403392801227,-299.706507372324,-107.9826502468553,77.05760820646505,0.2011791604,405464.4931,13.0110733228,1525.65860294,11.48286685979335,-0.3722730407050241,6.106816721916121,0.5049232251120692,-47.53935054553712,-54.02584811002014,-32.30506716480444,0.3077122088504021,-0.4936649295949129,0.4328131324439599,0.3042838374393457,-0.2744771298268066,11.48286685979335,-0.3722730407050241,6.106816721916121,9.226271507388503,1525.605769731448,-8.722614101496482,9.648945504288182,-0.3191910138179843,-8.722614101496477,-8.72261413852806,-0.3191905611368193,-9.648945485786621, 2095.695484,-10.78162389, 13.55500931,-10.78162389, 1505.009169, 3.980203924, 13.55500931, 3.980203924, 3150.401567,77.08033461,2479.986463,45.48950242520934,4.227442430791082,35.42688526918903,2.0710667520761,2.0710667532003,-179.1346617506356,19.92751337453369,179.0454520165487,0.1729522977709066,0.009510577780441162,0.9848442635862805,-0.008878518302192355,0.8186858008822726,0.01300306800590721,0.5740943127428948,0.0004469143637753299,-0.8186857311043917,-0.01292352700397087,-0.574096108810259,-0.00056034343420781,28.004932637725,-1.6395715287696,2.1842279050806e-07,2.1989485005052e-07,-2.6880367585547e-06,20925647.59341476,5797.52341269821,0.07977269102196601,20925648.39652673,-0.9817287165734673,0.07977269102196601,0.015876682530547,2.0710667532003,1.6362065135467e-09,3.12793265,19.6959441,19.6959441,0.99956052,1.65187556,0.984964346,94.6524695,1.65187556,-1.47605709,0,1,-0.523,0,3.12648965,0.174,0.348,0,5.44855314,13.6213828,-2.34571323,0,0,0.256175391,-1,-253.548303,0,179.058641,-179.058641,0,-30,-0.5235,0.225717102,3.35220675,0,0,0,-2.07106675,-9.16700483,-1.09985072,-10.7487962,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1816.94,3.30352,1.3001,29.6328,29.3362,9.93899,16.3193,25.472,591.664,129.993,129.993,-6.61104133458813681e-07,-3.62739931184310603e-06,20925648.2328625135,-299.706507372324097
3.900000203,16.14008638452698,-80.05584259276861,28.17125498814574,30.98570812039333,69.70468713673978,-9.47205638248227,16.13643952418347,-80.05559725318116,28.1732789747011,0.377447266,555370.8895,17.8221376542,1526.42645102,14.43781909548769,-1.234442837769726,10.37565039936488,0.4880712327882781,-1.685964986719164,-48.93843821064845,-32.17727936909622,0.2587391101452082,-2.258833096448273,2.005301936587584,0.1324710215083902,-1.065728834654129,14.43781909548769,-1.234442837769726,10.37565039936488,15.65857827322847,1526.326970864476,-7.648354165035721,16.09258440521781,0.3999953633628531,-7.648354165035723,-7.648353633598989,0.3999960928573574,-16.09258463966254, 2095.693971, -10.7816227, 13.55501606, -10.7816227, 1505.009065, 3.980215295, 13.55501606, 3.980215295, 3150.400119,77.08031845,2479.985943,45.48950189901715,4.22744331684937,35.42688024450157,3.6484499871731,3.6484499892483,175.1904444464127,28.69627748499397,174.3108923326638,0.2493070816754667,0.03765097313003542,0.9672780190978714,0.02831284194356998,0.8602555673217741,0.006603068162623197,0.507682132600995,0.04664344134428882,-0.8602489261022678,-0.006530877600704929,-0.5076830663999137,-0.0467657659879593,35.702682257571,-3.9717480954399,-1.8794522608834e-06,-1.8921188210846e-06,-2.5972805386438e-06,20925649.12795592,5950.149243844157,-0.6864163554130376,20925649.97390996,-0.9485826686989968,-0.6864163554130376,0.016294489965561,3.6484499892483,8.27486657999e-10,3.04529899,19.6959048,19.6959048,0.999503543,0.944391224,1.17088685,54.1136172,0.944391224,-2.10090777,0,1,-0.523,0,-3.05765007,-0.174,0.348,0,-0.451092662,-1.12773165,-1.1105745,0,0,0.308330859,-1,152.0031,0,174.323732,-174.323732,0,-30,-0.5235,0.189177302,-2.86847277,0,0,0,-3.64844999,-8.56196834,-1.02712382,-17.1197085,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1815.35,3.30064,1.30017,29.6297,29.1748,1.55863,15.819,25.5381,594.411,129.993,129.993,-2.85125362587253619e-06,-3.52549670432897475e-06,20925649.8915912136,16.1364395241834728
4.000000209,18.89590020491234,-70.17777572539534,27.21162196653463,23.73341377004222,114.9581989316198,-9.365364383477379,18.89256954306033,-70.17729232475081,27.21409771266436,0.2730868018,472388.6595,15.1597221564,1526.43187242,13.91112361257002,-1.431605441634275,5.852206554324053,-10.68341067073703,-2.169538912008241,-41.37296371255023,-30.37447249336712,0.3507888379275446,-0.7203566112968524,1.696283468066354,0.1380831290220213,1.039397535971625,13.91112361257002,-1.431605441634275,5.852206554324053,12.55422569342248,1526.360379322778,-7.787489874784616,12.99937485794716,0.4340859498897693,-7.787489874784622,-7.787488962034224,0.4340865132957972,-12.99937538593156, 2095.692452, -10.7816215, 13.55502285, -10.7816215, 1505.008961, 3.980226717, 13.55502285, 3.980226717, 3150.398663,77.08030223,2479.985421,45.48950137046564,4.227444206880535,35.42687519728458,5.1016931608319,5.1016931590533,174.7583981528285,36.01536435129398,170.250029842891,0.3113994974567055,0.06664985211006233,0.9477849324177001,0.0170842640869834,0.8903778346136987,0.0350481752348591,0.4499924870086736,0.05920894085420385,-0.8903691899760054,-0.03498254691964395,-0.4499975937297438,-0.0593387949820986,22.815779346414,-5.4187904140566,-3.9960883443645e-06,-4.0230199622076e-06,-2.4832569213342e-06,20925650.53724132,6102.783559232944,-1.459457441314478,20925651.42715309,-0.9069388562562385,-1.459457441314478,0.016712297400576,5.1016931590533,-2.478935875271e-09,2.97442357,19.6958652,19.6958652,0.999451052,0.556022181,1.71829935,31.860071,0.556022181,-2.41840139,0,1,-0.523,0,-3.05010944,-0.174,0.348,0,-0.50026207,-1.25065518,-1.23962932,0,0,0.424913672,-1,150.87025,0,170.262571,-170.262571,0,-30,-0.5235,0.15441957,-2.89568987,0,0,0,-5.10169316,-8.16710716,-0.979636198,-13.9790116,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1813.77,3.29776,1.30024,29.6264,29.024,1.43049,12.5764,25.7849,596.955,129.993,129.993,-5.04877272636325623e-06,-3.34199905574872546e-06,20925651.3884935081,18.8925695430603291
4.100000214,20.96787292640298,-58.1660578564343,26.32164168046435,17.2976231902683,126.0789709076634,-8.234413159757466,20.96486983973933,-58.16533406766293,26.32445484660938,0.192035087,396127.2876,12.7127202099,1526.44294199,12.42717539182413,-1.661796488525313,2.10166585033127,-18.39081662972178,-2.350911969639367,-33.41465918201805,-29.35694311879653,0.3033877885731568,0.2385611306959464,1.793521496537968,0.1299119757240318,2.23548236258548,12.42717539182413,-1.661796488525313,2.10166585033127,9.567428510831183,1526.393003023618,-7.805112612727561,10.0237212211799,0.4674239163668514,-7.805112612727559,-7.805111532545803,0.4674243291922971,-10.02372204302785, 2095.690926, -10.7816203, 13.55502966, -10.7816203, 1505.008856, 3.980238185, 13.55502966, 3.980238185, 3150.397202,77.08028593,2479.984896,45.48950083978841,4.227445100491228,35.42687012976869,6.2520006783307,6.2520006806845,174.0584825424548,42.20104873193341,165.9952922801353,0.3627344402563707,0.09506465025083993,0.9270216399523469,0.00416139215216538,0.9119952503377612,0.06427832223062852,0.399011353257611,0.07016338520987835,-0.9119847515379669,-0.064218673957711,-0.3990209576605817,-0.07029971710453913,9.5989532189335,-7.5111535198896,-6.1330056661627e-06,-6.1743390255521e-06,-2.3597180332888e-06,20925651.64247667,6255.421280120694,-2.239905747270873,20925652.57746054,-0.861819843712855,-2.239905747270873,0.01713010483559,6.2520006806845,9.0577714356343e-09,2.90016439,19.6958255,19.6958255,0.999409505,0.367297361,2.39998078,21.0461388,0.367297361,-2.53286703,0,1,-0.523,0,-3.03789361,-0.174,0.348,0,-0.537368548,-1.34342137,-1.33526999,0,0,0.582914062,-1,149.440941,0,166.00752,-166.00752,0,-30,-0.5235,0.121356996,-2.91653662,0,0,0,-6.25200068,-7.93337484,-0.951508986,-10.975231,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1812.27,3.29504,1.30029,29.6231,28.8905,1.24778,8.96734,26.0602,599.194,129.992,129.992,-7.24612585149583766e-06,-3.14569023559936819e-06,20925652.5775292851,20.9648698397393254
4.200000219,22.32631529739982,-44.99404342416531,25.56868030750842,9.390602432518156,138.4099147413366,-6.634570339824998,22.32361762852489,-44.99307952151393,25.57172165223968,0.1325255676,329071.9327,10.560962107,1526.4554884,10.35421466253127,-1.892869248340775,-0.8609328413029833,-22.55002043877964,-2.199239228369479,-25.71083777594233,-28.12047116054482,0.2599662401407137,0.8803022872750561,2.477201338560556,0.1294054898758019,3.365578159075941,10.35421466253127,-1.892869248340775,-0.8609328413029833,6.691003466996869,1526.421155580669,-7.748828010896704,7.15843906364822,0.4963217262054499,-7.748828010896705,-7.748826971455498,0.496322004526234,-7.158440169519658, 2095.689395, -10.7816191, 13.55503649, -10.7816191,  1505.00875, 3.980249693, 13.55503649, 3.980249693, 3150.395736,77.08026958,2479.98437,45.48950030723874,4.227445997254919,35.4268650443727,7.1100520342588,7.1100520309272,173.0881279014091,47.10203204502177,161.5408003987697,0.4025384564444335,0.1229895854257089,0.9070543017065908,-0.009425853580135625,0.9260218955417565,0.0936318676201006,0.356746640812231,0.0803016600850395,-0.9260095877357458,-0.09357723633148018,-0.3567609748913147,-0.08044346497158894,-4.7530992448476,-10.325067166535,-8.2639387617636e-06,-8.3196335312297e-06,-2.2276653010188e-06,20925652.4543415,6408.062037398609,-3.018168528477278,20925653.4355118,-0.8135913754134687,-3.018168528477278,0.017547912270605,7.1100520309272,3.3251893357213e-09,2.82241884,19.6957856,19.6957856,0.999378515,0.263305969,3.12590235,15.087432,0.263305969,-2.55911287,0,1,-0.523,0,-3.02095773,-0.174,0.348,0,-0.562236253,-1.40559063,-1.40092834,0,0,0.665749219,-1,147.824044,0,161.5527,-161.5527,0,-30,-0.5235,0.0899069049,-2.93105082,0,0,0,-7.11005203,-7.8171294,-0.937499726,-8.0959399,0,0,0,-0,0.0299999993,0.0120404997,0.002,0,0,0,0,0,0,0,0,0,6.00000009,0.200000003,1810.83,3.29242,1.30033,29.6198,28.7691,1.02167,4.96862,26.3516,601.232,129.992,129.992,-9.42259421044632725e-06,-2.93937838789116868e-06,20925653.467710875,22.3236176285248931
